Datetime,ProduceType,InputLevel,SpendResource,Type,ID,Name,Rank
2023-01-04 00:13:05,EQUIP,NORMAL,210/210/50/110,AP,18,M993 Armor-Piercing Ammo,★★★,
2023-01-04 00:13:05,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-01-04 00:13:19,EQUIP,NORMAL,180/180/10/50,HP,70,ILM Hollow-Point Ammo,★★★,
2023-01-04 00:13:19,EQUIP,NORMAL,180/180/10/50,SUPPRESSOR,63,AC1 Suppressor,★★,
2023-01-04 00:13:19,EQUIP,NORMAL,180/180/10/50,CHIP,232,Experimental Processor,★★★,
2023-01-04 00:13:19,EQUIP,NORMAL,180/180/10/50,CHIP,232,Experimental Processor,★★★,
2023-01-04 00:13:19,EQUIP,NORMAL,180/180/10/50,SLAP,229,Mk1000 SLAP,★★★★★,
2023-01-04 00:13:19,EQUIP,NORMAL,180/180/10/50,SUPPRESSOR,63,AC1 Suppressor,★★,
2023-01-04 00:13:19,EQUIP,NORMAL,180/180/10/50,RMR,222,RMR Red Dot Sight,★★★,
2023-01-04 00:13:19,EQUIP,NORMAL,180/180/10/50,HP,71,ILM Hollow-Point Ammo,★★★★,
2023-01-04 00:13:28,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-04 00:13:28,EQUIP,NORMAL,180/180/10/50,SLUGSHELL,78,FST Slug,★★★,
2023-01-04 00:13:28,EQUIP,NORMAL,180/180/10/50,RMR,222,RMR Red Dot Sight,★★★,
2023-01-04 00:13:28,EQUIP,NORMAL,180/180/10/50,RMR,222,RMR Red Dot Sight,★★★,
2023-01-04 00:13:28,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-04 00:13:28,EQUIP,NORMAL,180/180/10/50,HP,71,ILM Hollow-Point Ammo,★★★★,
2023-01-04 00:31:39,EQUIP,NORMAL,180/180/10/50,SLAP,228,Mk900 SLAP,★★★★,
2023-01-04 02:08:00,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-04 02:08:00,EQUIP,NORMAL,180/180/10/50,RMR,222,RMR Red Dot Sight,★★★,
2023-01-04 02:08:00,EQUIP,NORMAL,180/180/10/50,AP,17,M61 Armor-Piercing Ammo,★★,
2023-01-04 14:27:57,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-04 14:27:57,EQUIP,NORMAL,180/180/10/50,HV,31,JHP High-Velocity Ammo,★★★★,
2023-01-04 14:27:57,EQUIP,NORMAL,180/180/10/50,HV,29,FMJ High-Velocity Ammo,★★,
2023-01-04 14:27:57,EQUIP,NORMAL,180/180/10/50,CHIP,232,Experimental Processor,★★★,
2023-01-04 15:54:35,EQUIP,NORMAL,180/180/10/50,AP,20,Mk211 High-Explosive Armor-Piercing Ammo,★★★★★,
2023-01-04 15:54:35,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-04 15:54:35,EQUIP,NORMAL,180/180/10/50,NIGHTEQUIP,13,PEQ-2,★★,
2023-01-05 03:09:37,GUN,NORMAL,400/400/100/200,SMG,92,Spectre M4,★★,
2023-01-05 03:09:37,GUN,NORMAL,400/400/100/200,SMG,33,m45,★★,
2023-01-05 03:09:37,GUN,NORMAL,400/400/100/200,SMG,355,Vigneron M2,★★★★,
2023-01-05 03:09:37,GUN,NORMAL,400/400/100/200,AR,71,Galil,★★,
2023-01-05 03:09:46,EQUIP,NORMAL,180/180/10/50,RMR,222,RMR Red Dot Sight,★★★,
2023-01-05 03:09:46,EQUIP,NORMAL,180/180/10/50,CHIP,232,Experimental Processor,★★★,
2023-01-05 03:09:46,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-05 03:09:46,EQUIP,NORMAL,180/180/10/50,CHIP,233,#1 Processor,★★★★,
2023-01-05 03:18:35,EQUIP,NORMAL,180/180/10/50,RMR,222,RMR Red Dot Sight,★★★,
2023-01-05 03:18:35,EQUIP,NORMAL,180/180/10/50,CLOAK,87,Ragged Cape,★★,
2023-01-05 03:18:35,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-05 03:18:35,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-05 14:27:04,EQUIP,NORMAL,100/250/150/170,HV,29,FMJ High-Velocity Ammo,★★,
2023-01-05 14:27:04,EQUIP,NORMAL,100/250/150/170,CLOAK,90,Thermoptic Camouflage Cape,★★★★★,
2023-01-05 14:27:04,EQUIP,NORMAL,100/250/150/170,BIRDSHOT,230,#6 Birdshot,★★★★,
2023-01-05 14:27:04,EQUIP,NORMAL,100/250/150/170,AP,17,M61 Armor-Piercing Ammo,★★,
2023-01-05 14:27:04,EQUIP,NORMAL,100/250/150/170,RMR,222,RMR Red Dot Sight,★★★,
2023-01-05 17:00:55,EQUIP,NORMAL,100/250/150/170,AP,19,Mk169 Armor-Piercing Ammo,★★★★,
2023-01-05 17:00:55,EQUIP,NORMAL,100/250/150/170,CYLINDER,306,Mk3 Choke,★★★,
2023-01-05 17:00:55,EQUIP,NORMAL,100/250/150/170,CYLINDER,306,Mk3 Choke,★★★,
2023-01-05 17:29:58,EQUIP,NORMAL,10/150/90/100,RMR,222,RMR Red Dot Sight,★★★,
2023-01-05 18:56:46,EQUIP,NORMAL,10/150/90/100,M1022AP,226,M33 Sniper Rounds,★★★★,
2023-01-05 22:17:08,GUN,NORMAL,400/400/91/30,SMG,137,PP-19-01,★★★★,
2023-01-05 22:17:08,GUN,NORMAL,400/400/91/30,AR,61,StG44,★★★,
2023-01-05 22:17:08,GUN,NORMAL,400/400/91/30,SMG,364,MPK,★★★★,
2023-01-05 22:17:08,GUN,NORMAL,400/400/91/30,SMG,17,M3,★★,
2023-01-06 04:01:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★,Charge
2023-01-06 04:01:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Armor I
2023-01-06 04:01:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★,Charge
2023-01-06 04:01:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Damage I
2023-01-06 04:01:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Damage I
2023-01-06 04:01:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★,Critical II
2023-01-06 04:01:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Aim
2023-01-06 04:01:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Suppression
2023-01-06 14:49:05,GUN,HEAVY-1,8000/1000/8000/4000,SG,282,DP-12,★★★★★,
2023-01-06 14:49:05,GUN,HEAVY-1,8000/1000/8000/4000,SMG,26,Gr MP5,★★★★,
2023-01-06 14:49:05,GUN,HEAVY-1,8000/1000/8000/4000,AR,105,OTs-12,★★★,
2023-01-06 14:49:05,GUN,HEAVY-1,8000/1000/8000/4000,SG,323,LTLX7000,★★★★★,
2023-01-06 18:56:57,GUN,HEAVY-1,8000/1000/8000/4000,SG,189,USAS-12,★★★★,
2023-01-06 22:49:57,GUN,HEAVY-1,8000/1000/8000/4000,AR,69,Fr FAMAS,★★★★,
2023-01-07 20:43:37,GUN,NORMAL,400/400/91/30,AR,237,SAR-21,★★★★,
2023-01-07 20:43:37,GUN,NORMAL,400/400/91/30,SMG,22,PPS-43,★★★,
2023-01-07 20:43:37,GUN,NORMAL,400/400/91/30,SMG,137,PP-19-01,★★★★,
2023-01-07 20:43:37,GUN,NORMAL,400/400/91/30,SMG,127,Type79,★★★★★,
2023-01-07 20:43:49,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-07 20:43:49,EQUIP,NORMAL,180/180/10/50,RMR,222,RMR Red Dot Sight,★★★,
2023-01-07 20:43:49,EQUIP,NORMAL,180/180/10/50,CLOAK,88,Camouflage Cape,★★★,
2023-01-07 20:43:49,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★,
2023-01-07 20:43:56,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Damage I
2023-01-07 20:43:56,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Evasion I
2023-01-07 20:43:56,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★,Armor I
2023-01-07 20:43:56,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Evasion II
2023-01-07 20:43:56,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Aim
2023-01-07 20:43:56,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Damage I
2023-01-07 20:43:56,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Sturdy
2023-01-07 20:43:56,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★,Charge
2023-01-08 00:24:55,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Suppression
2023-01-08 00:24:55,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★,Charge
2023-01-08 00:24:55,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★,Damage I
2023-01-08 02:04:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Evasion I
2023-01-08 02:04:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Evasion I
2023-01-08 02:04:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Damage I
2023-01-08 02:04:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Evasion I
2023-01-08 02:04:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Critical I
2023-01-08 14:09:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Critical I
2023-01-08 14:09:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Suppression
2023-01-08 14:09:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Keen
2023-01-08 14:09:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★,Keen
2023-01-08 14:09:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★,Charge
2023-01-08 14:09:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Evasion I
2023-01-08 14:09:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★,Assault
2023-01-08 14:09:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Evasion II
2023-01-08 21:23:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★,Evasion II
2023-01-08 21:23:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★,Damage II
2023-01-08 21:23:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Evasion I
2023-01-08 21:23:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★,Armor I
2023-01-08 21:23:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★,Critical I
2023-01-08 21:23:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Aim
2023-01-08 21:23:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Armor I
2023-01-08 21:23:21,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Armor I
2023-01-09 15:33:54,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Evasion I
2023-01-09 15:33:54,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★,Damage I
2023-01-09 15:33:54,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Suppression
2023-01-09 15:33:54,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Keen
2023-01-09 15:33:54,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Sturdy
2023-01-09 15:33:54,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Aim
2023-01-09 15:33:54,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★,Evasion I
2023-01-09 15:33:54,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Armor I
2023-01-09 18:24:37,EQUIP,NORMAL,10/150/90/100,BUCKSHOT,73,#1 Buckshot,★★,
2023-01-09 18:24:37,EQUIP,NORMAL,10/150/90/100,AP,17,M61 Armor-Piercing Ammo,★★,
2023-01-09 18:24:37,EQUIP,NORMAL,10/150/90/100,HOLO,6,EOT 512,★★★,
2023-01-09 18:24:37,EQUIP,NORMAL,10/150/90/100,SLUGSHELL,77,BK Slug,★★,
2023-01-09 18:24:41,EQUIP,NORMAL,10/150/90/100,M1022AP,226,M33 Sniper Rounds,★★★★,
2023-01-09 18:24:41,EQUIP,NORMAL,10/150/90/100,AP,17,M61 Armor-Piercing Ammo,★★,
2023-01-09 18:24:41,EQUIP,NORMAL,10/150/90/100,ARMORPLATE,42,Type 1 Armor Plate,★★★,
2023-01-09 18:24:41,EQUIP,NORMAL,10/150/90/100,SLUGSHELL,78,FST Slug,★★★,
2023-01-10 15:49:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Armor II
2023-01-10 15:49:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Aim
2023-01-10 15:49:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Evasion I
2023-01-10 15:49:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,Fury Fairy,★,Evasion II
2023-01-10 15:49:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Sturdy
2023-01-10 15:49:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Armor II
2023-01-10 15:49:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Damage II
2023-01-10 15:49:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★,Accuracy II
2023-01-10 19:12:33,GUN,NORMAL,400/400/91/30,SMG,286,K-PDW,★★★★,
2023-01-10 19:12:33,GUN,NORMAL,400/400/91/30,AR,71,Galil,★★,
2023-01-10 19:12:33,GUN,NORMAL,400/400/91/30,AR,68,L85A1,★★,
2023-01-10 19:12:33,GUN,NORMAL,400/400/91/30,AR,107,FF F2000,★★,
2023-01-10 19:14:04,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,17,M61 Armor-Piercing Ammo,★★,
2023-01-10 19:14:04,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,20,Mk211 High-Explosive Armor-Piercing Ammo,★★★★★,
2023-01-10 19:14:04,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,17,M61 Armor-Piercing Ammo,★★,
2023-01-10 19:14:04,EQUIP,SPECIAL_OFFER,40/600/360/400,M1022AP,226,M33 Sniper Rounds,★★★★,
2023-01-10 22:08:29,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★,Evasion II
2023-01-10 22:08:29,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Suppression
2023-01-10 22:08:29,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Fervor
2023-01-10 22:08:29,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★,Assault
2023-01-10 22:08:29,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Aim
2023-01-10 22:08:29,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,Fury Fairy,★,Evasion II
2023-01-10 22:08:29,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Keen
2023-01-10 22:08:29,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★,Accuracy I
2023-01-11 15:48:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Critical I
2023-01-11 15:48:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Accuracy II
2023-01-11 15:48:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★,Accuracy I
2023-01-11 15:48:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Armor II
2023-01-11 15:48:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★,Critical II
2023-01-11 15:48:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★,Accuracy I
2023-01-11 15:48:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Accuracy I
2023-01-11 15:48:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Evasion I
2023-01-11 20:15:52,GUN,NORMAL,400/400/91/30,AR,107,FF F2000,★★,
2023-01-11 20:15:52,GUN,NORMAL,400/400/91/30,SMG,17,M3,★★,
2023-01-11 20:15:52,GUN,NORMAL,400/400/91/30,AR,69,Fr FAMAS,★★★★,
2023-01-11 20:15:52,GUN,NORMAL,400/400/91/30,AR,71,Galil,★★,
2023-01-12 00:25:14,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Keen
2023-01-12 00:25:14,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★,Suppression
2023-01-12 00:25:14,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Evasion I
2023-01-12 00:25:14,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★,Evasion I
2023-01-12 00:25:14,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,Fury Fairy,★,Critical II
2023-01-12 00:25:14,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★,Armor I
2023-01-12 00:25:14,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★,Keen
2023-01-12 00:25:14,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★,Evasion I
2023-01-12 13:51:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Critical I
2023-01-12 13:51:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★,Critical II
2023-01-12 13:51:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★,Charge
2023-01-12 13:51:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★,Armor II
2023-01-12 13:51:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★,Suppression
2023-01-12 13:51:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★,Suppression
2023-01-12 13:51:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Keen
2023-01-12 13:51:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Fervor
2023-01-12 21:24:02,GUN,NORMAL,400/400/91/30,SMG,24,PP-2000,★★,
2023-01-12 21:24:02,GUN,NORMAL,400/400/91/30,AR,107,FF F2000,★★,
2023-01-12 21:24:02,GUN,NORMAL,400/400/91/30,SMG,93,IDW,★★,
2023-01-12 21:24:02,GUN,NORMAL,400/400/91/30,AR,61,StG44,★★★,
2023-01-12 21:24:09,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,17,M61 Armor-Piercing Ammo,★★,
2023-01-12 21:24:09,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,18,M993 Armor-Piercing Ammo,★★★,
2023-01-12 21:24:09,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,17,M61 Armor-Piercing Ammo,★★,
2023-01-12 21:24:09,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,18,M993 Armor-Piercing Ammo,★★★,
2023-01-12 21:24:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★,Damage I
2023-01-12 21:24:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★,Damage II
2023-01-12 21:24:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Assault
2023-01-12 21:24:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Accuracy I
2023-01-12 21:24:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★,Accuracy I
2023-01-12 21:24:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★,Fervor
2023-01-12 21:24:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★,Damage I
2023-01-12 21:24:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Accuracy I
2023-01-13 01:09:49,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Evasion II
2023-01-13 01:09:49,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Armor II
2023-01-13 01:09:49,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Armor I
2023-01-13 01:09:49,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Fervor
2023-01-13 01:09:49,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★,Evasion II
2023-01-13 04:54:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Suppression
2023-01-13 04:54:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Damage I
2023-01-13 04:54:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Assault
2023-01-13 04:54:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,Fury Fairy,★,Sturdy
2023-01-13 04:54:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★,Keen
2023-01-13 14:41:43,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★,Suppression
2023-01-13 14:41:43,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★,Aim
2023-01-13 14:41:43,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★,Armor I
2023-01-13 14:41:43,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★,Assault
2023-01-13 14:41:43,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★,Evasion I
2023-01-13 14:41:43,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★,Armor II
2023-01-13 14:41:43,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★,Damage I
2023-01-13 14:41:43,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Aim
2023-01-20 21:32:32,GUN,NORMAL,130/130/130/30,HG,5,M1895,★★,
2023-01-20 21:32:32,GUN,NORMAL,130/130/130/30,HG,168,Spitfire,★★★★,
2023-01-20 21:32:32,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★,
2023-01-20 21:32:32,GUN,NORMAL,130/130/130/30,HG,12,C96,★★★,
2023-01-20 21:32:52,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,17,M61 Armor-Piercing Ammo,★★,
2023-01-20 21:32:52,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,18,M993 Armor-Piercing Ammo,★★★,
2023-01-20 21:32:52,EQUIP,SPECIAL_OFFER,40/600/360/400,AP,18,M993 Armor-Piercing Ammo,★★★,
2023-01-20 21:32:52,EQUIP,SPECIAL_OFFER,40/600/360/400,M1022AP,226,M33 Sniper Rounds,★★★★,
2023-01-21 16:27:35,EQUIP,SPECIAL_OFFER,400/1000/600/680,RANGEFINDER,310,M1050 LRF,★★★★,
2023-01-21 16:27:35,EQUIP,SPECIAL_OFFER,400/1000/600/680,RANGEFINDER,310,M1050 LRF,★★★★,
2023-01-21 16:27:35,EQUIP,SPECIAL_OFFER,400/1000/600/680,RANGEFINDER,311,M200X LRF,★★★★★,
2023-01-21 16:27:35,EQUIP,SPECIAL_OFFER,400/1000/600/680,RANGEFINDER,310,M1050 LRF,★★★★,
2023-01-21 23:57:05,GUN,NORMAL,130/130/130/30,HG,14,Astra,★★★,
2023-01-21 23:57:05,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★,
2023-01-21 23:57:05,GUN,NORMAL,130/130/130/30,HG,2,M1911,★★,
2023-01-21 23:57:05,GUN,NORMAL,130/130/130/30,HG,91,MP-446,★★,
2023-01-21 23:57:13,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★,
2023-01-21 23:57:13,GUN,NORMAL,130/130/130/30,SMG,31,M38,★★,
2023-01-21 23:57:13,GUN,NORMAL,130/130/130/30,SMG,16,Thompson,★★★★★,
2023-01-21 23:57:13,GUN,NORMAL,130/130/130/30,HG,9,P38,★★,
2023-01-21 23:57:20,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★,
2023-01-21 23:57:20,GUN,NORMAL,130/130/130/30,SMG,92,Spectre M4,★★,
2023-01-21 23:57:20,GUN,NORMAL,130/130/130/30,SMG,24,PP-2000,★★,
2023-01-21 23:57:20,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★,
2023-01-21 23:57:33,GUN,NORMAL,130/130/130/30,HG,99,Gr Mk23,★★★★,
2023-01-21 23:57:33,GUN,NORMAL,130/130/130/30,HG,90,FF FNP9,★★,
2023-01-21 23:57:33,GUN,NORMAL,130/130/130/30,HG,260,PA-15,★★★★★,
2023-01-21 23:57:33,GUN,NORMAL,130/130/130/30,HG,5,M1895,★★,
2023-01-21 23:57:39,GUN,NORMAL,130/130/130/30,SMG,24,PP-2000,★★,
2023-01-21 23:57:39,GUN,NORMAL,130/130/130/30,HG,12,C96,★★★,
2023-01-21 23:57:39,GUN,NORMAL,130/130/130/30,HG,91,MP-446,★★,
2023-01-21 23:57:39,GUN,NORMAL,130/130/130/30,HG,141,Gr USPCompact,★★,
2023-01-21 23:57:46,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★,
2023-01-21 23:57:46,GUN,NORMAL,130/130/130/30,HG,5,M1895,★★,
2023-01-21 23:57:46,GUN,NORMAL,130/130/130/30,SMG,93,IDW,★★,
2023-01-21 23:57:46,GUN,NORMAL,130/130/130/30,HG,310,Rex Zero 1,★★★★,
2023-01-21 23:57:51,GUN,NORMAL,130/130/130/30,HG,11,P08,★★★,
2023-01-21 23:57:51,GUN,NORMAL,130/130/130/30,HG,11,P08,★★★,
2023-01-21 23:57:51,GUN,NORMAL,130/130/130/30,HG,9,P38,★★,
2023-01-21 23:57:51,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★,
2023-01-21 23:57:57,GUN,NORMAL,130/130/130/30,HG,5,M1895,★★,
